tweet_id,text,task1,task2,ID
1134152753612283906,"@OStirboeck ...wie ist es eigentlich mit den Linken, Grünen und Sozialen Populisten, die enteignen, einschränken und ""regulieren"" wollen?",NOT,NONE,hasoc_2020_de_1152
1128998478309449728,"RT @realHerrSammy: 🔔 MK-HOSTING ---&gt; V E R L O S U N G 🔔

🎁 1x #ROOTSERVER
🎁 2 Kerne, 3 GB RAM, 50 GB HDD Festplatten Speicher
🎁 LAUFZEIT:…",NOT,NONE,hasoc_2020_de_360
1126875636172193793,"RT @MarleneSchfer1: In der Hölle sorgen die Linken für die Ordnung, vegane Grüne für die Küche und Merkel für den Humor. Der Satan selbst i…",HOF,HATE,hasoc_2020_de_2454
1133342913230974976,RT @DominaKristin: Die #Erziehung einer #Zofe im #Nylonkittel mit Schlägen auf den nackten Arsch bewirkt erstaunliche #Wunder. #Brav wie ei…,HOF,PRFN,hasoc_2020_de_2948
1130316815178117120,"RT @l800mph: Deutsche Flagged Trump, Kushner for Money Laundering: Report https://t.co/bA76a793lm",NOT,NONE,hasoc_2020_de_834
1132702187153502208,"RT @BStarkimarm: Putzig, wenn sich Leute echauffieren, daß @DiePARTEI gewählt wird.

DANN MACHT SIE HALT ÜBERFLÜSSIG, INDEM IHR NICHT MEHR…",NOT,NONE,hasoc_2020_de_1666
1124987167602872321,"RT @Ungebeten1: Der ""Bundesfrauenrat"" der Grünen...
Sicher, dass das alles Frauen sind? https://t.co/AkTsWsYcWj",NOT,NONE,hasoc_2020_de_738
1129350653053161473,"RT @froschdomse: ""Lass das liegen Mia-Marie! Das ist Müll!""

""Das ist Müll und da ist ein Mülleimer!"" sprach die kleine Mia-Marie vor dem K…",NOT,NONE,hasoc_2020_de_765
1127227815122874369,@bundeswehrInfo Zum Glück bin ich da schon lange raus und muss diesen Schwachsinn nicht mehr ertragen. Es gab mal e… https://t.co/PbWylaG8V9,NOT,NONE,hasoc_2020_de_906
1126795055212179456,RT @Kristin_Brinker: Die Zukunft #Berlin|s wird von #Linken und #Grünen auf dem Altar kurzfristiger Wählerstimmen geopfert. #StarkeSchulden…,NOT,NONE,hasoc_2020_de_183
1129784356665479169,@OrenIShiKiddo @profraika und ich sage Ihm er wird sich Irren. Warum? Weil sich nur wenige deutsche Frauen auf Nege… https://t.co/lFHvK5eJk2,HOF,HATE,hasoc_2020_de_399
1124372110678401025,@NinaL1999 FICK DICH DOCH EINFACH D';,HOF,PRFN,hasoc_2020_de_1433
1131280745908064257,"@jesus_frank So ist es.

Aber da es eine Grüne von sich gab u noch dazu gegen Deutsche, wird es beklatscht.",NOT,NONE,hasoc_2020_de_470
1129439836518211584,Die haben echt noch keine Ahnung was sie erwartet... #dasperfekteDinner,NOT,NONE,hasoc_2020_de_2353
1129850429515403264,Du dumme hässliche kleine schlampe alter,HOF,PRFN,hasoc_2020_de_3107
1134372400924188672,"RT @SPIEGELONLINE: Die Präsidentin der ""Harvard Alumni Association"" bedankte sich bei #Merkel nach ihrer umjubelten Rede – und sagt dann nu…",NOT,NONE,hasoc_2020_de_404
1129466898159198209,Willkommen zurück @MzudemOffiziell,NOT,NONE,hasoc_2020_de_2155
1127703377884921856,twitter lass mich gif posten du arsch,HOF,PRFN,hasoc_2020_de_1869
1124324211693182976,"RT @Hagen_Rether: Dem weißen Mann geht der Arsch auf Grundeis, weil er merkt, dass er langsam in die Unterzahl kommt. So viel Grundeis gibt…",NOT,NONE,hasoc_2020_de_998
1131974655756124160,"@MBU1959 Schon, aber letztendlich sind es die Hassprediger an der Spitze, die das Fußvolk aka Stimmvieh verhetzen und für dumm verkaufen.",NOT,NONE,hasoc_2020_de_936
1124986785912770560,"RT @Maulwerker1: @NetReaper @MiataMuc @Kachelmann Die Grünen können nix, aber auch gaaarrrrnix 🤢

https://t.co/zhwCBxFIQQ",NOT,NONE,hasoc_2020_de_1017
1133100503418703874,@iParaadox Das ist einfach anders,NOT,NONE,hasoc_2020_de_1592
1128631866758762497,RT @krippmarie: Innenminister Matteo Salvini hatte während einer linken Störaktion im EU-Wahlkampf genug von den Faxen der linken Demonstra…,NOT,NONE,hasoc_2020_de_1528
1133062641444950021,"RT @TuncayOezdamar: “Regulierung von Meinungsäußerungen”
Wir Türken kennen das irgendwoher.  https://t.co/CYF8JG3jK9",NOT,NONE,hasoc_2020_de_3411
1127083413620576256,"RT @333Goltz: @AndreaSchlegel3 das stimmt,  das ist auffällig bei den linken Gruppen  RAF Antifa,  Morde Brandstiftungen  usw und den neuen…",NOT,NONE,hasoc_2020_de_1016
1130149630187061252,"RT @haraldlaatsch: #Strache verspricht einer Frau im kurzen Rock, in freudiger Erwartung die Welt.

#Merkel verursacht dutzende Tote, 100e…",NOT,NONE,hasoc_2020_de_598
1133766537930842112,@LPSebo haahahaha cüüüüüs das ist einfach mehr als dokkan damals bei Phy SV,NOT,NONE,hasoc_2020_de_3158
1125992638728101888,"RT @maternus: Das werfe ich Frau Merkel und ihrer Claque am meisten vor: daß sie unser Land für kriminelle, fanatische und unverschämte Mig…",HOF,HATE,hasoc_2020_de_1764
1129843605387042816,"@ZDFheute Ich fordere das die Merkel zurücktritt, und in ein islamisches Land auswandert.",NOT,NONE,hasoc_2020_de_87
1126762289304981505,@morgenpost Und nicht alle Grünen brauchen Freigang.,NOT,NONE,hasoc_2020_de_2236
1134334220212609024,"RT @EventyrJ: @maxotte_says Mit der Einladung der alten
#FDJ-Fuchtel 🤯#Merkel🤕,
der schädlichsten Frau Europas,
ist nun #Harvard zu einer
""…",HOF,OFFN,hasoc_2020_de_3308
1134105102128701440,Ohne Radtour ist so ein Eisbecher einfach zu groß. Ich hätte noch ein paar Mitesser gebraucht. Jetzt geht es halt zurück,NOT,NONE,hasoc_2020_de_1749
1132906407802671104,RT -&gt; IHelzer_:https://t.co/2AfIFnxX8i,NOT,NONE,hasoc_2020_de_1246
1133063048292392960,@Thomas_Bareiss @NiemaMovassat Als ob Politiker ihr eigenes geld verdienen würden lul ihr lebt von meinem ... Und w… https://t.co/OVpuMA6rHu,NOT,NONE,hasoc_2020_de_265
1132936581650817025,@DrakoonLP @SebastianVoe @LeFloid Das ist dumm. Sonst nichts.,HOF,NONE,hasoc_2020_de_1856
1126058615125741568,Was für ein scheiß Wetter https://t.co/oEdcv0tbu9,NOT,PRFN,hasoc_2020_de_2800
1134569868769071106,RT @mehlprinzessin: Ich seh schon wieder so viel zum Thema Kopftuch. Deutschland in deinen Medien werden Frauen 24/7 sexualisiert und als L…,NOT,NONE,hasoc_2020_de_3354
1132729252992962560,"Ist tinder eig useful oder komplett fürn arsch? 

Frag für nen Freund",NOT,NONE,hasoc_2020_de_808
1128902718146449408,"@tagesschau @WDR Seehofer Pläne taugen nichts.
Man sollte zuerst Seehofer und Merkel abschieben.
Danach kann man in… https://t.co/KfjgnMPHYb",HOF,NONE,hasoc_2020_de_876
1125348922099212289,"https://t.co/ZnRvyfhDDO
""Und wenn die Snobs mich abfucken, dann kommt der Asi halt raus."" Einfach herrlich. 😄",HOF,NONE,hasoc_2020_de_2719
1126355144042524673,"Frauen:
Wir wollen das Patriarchat stürzen und ein Ende der chauvinistischen Rollenbilder!

Ebenfalls Frauen:
Du bi… https://t.co/7cY18q7YPr",NOT,NONE,hasoc_2020_de_696
1126851363760148480,"@HaticeAkyuen Ist doch ganz einfach: wenn die muslimischen Frauen ""freiwillig"" das Kopftuch tragen, dann können doc… https://t.co/CEd2M6iZmk",HOF,NONE,hasoc_2020_de_1438
1125770680367185921,"@Monitorex_fotos @maximariegoldt so ein scheiß, erst nehmen uns die Autos die Straßen und jetzt sollen wir nach ein… https://t.co/Ko8Lka6T1R",NOT,NONE,hasoc_2020_de_508
1129839364958248961,"RT @Herr_Wirt: Lange nichts mehr von ihr gehört, insbesondere nicht, als Kollektiv-Kevin die DDR herbeiredete. Jetzt aber meldet sie sich e…",NOT,NONE,hasoc_2020_de_1745
1133782702765817856,"Bewege deinen Arsch endlich her! - Bigfoot 3.0

https://t.co/zWtmr2zrUJ",NOT,PRFN,hasoc_2020_de_1601
1134381125093212160,"RT @amkrpinfo: fav und retweete einfach, wenn du da bist.",NOT,NONE,hasoc_2020_de_2859
1127887306512326657,"Mir sind jetzt schon 4 Laufgruppen entgegen gekommen, ich möchte auch so was würde mehr bock machen zusammen",NOT,NONE,hasoc_2020_de_953
1127855958292668416,@ChristianHelms Dumm hat seine Aufgabe tatsächlich noch erledigt bekommen. Aber ich habe die Dummheit von Dümmer mal wieder unterschätzt.,NOT,NONE,hasoc_2020_de_3307
1129483092400304128,Was soll er denn machen der Bub? Sebastian ist da einfach so reingeraten.,NOT,NONE,hasoc_2020_de_940
1124966720354045952,@tagesschau Hoffentlich bald,NOT,NONE,hasoc_2020_de_207
1134075947550990336,RT @BigDaddyTom143: @Vor8Viertel @Dealo_RU Jaa alles was er macht ist ein Hurensohn,HOF,PRFN,hasoc_2020_de_377
1124391953926381568,"niemand:

Personen im Kdrama zu der Person mit  der sie so oder so am Ende zusammen kommen: ""O mG dU bisT sO duMm w… https://t.co/jIjoOhqGqG",NOT,NONE,hasoc_2020_de_2002
1133121160374304768,RT @pikachumagbier: Ich will meinen arsch ficken https://t.co/IV5sYYYiM2,HOF,PRFN,hasoc_2020_de_2591
1124251792840318976,"@annalist Diente nur zur Verdeutlichung. Wenn Sorgearbeit mitgezählt wird, gibt es bestimmt schon wieder mehr Leute… https://t.co/6tKK1Ha1nX",NOT,NONE,hasoc_2020_de_2394
1133055192365187072,RT @christophaviv: @beyenburgerin @IreneKellner @Saefken Merkels Mädchen,NOT,NONE,hasoc_2020_de_237
1125484633037201414,"@CharlotteMacht @florianklenk @heutejournal @_vanessavu Einmal die Linken, dann die Rechten, dann wieder die Linken usw usw",NOT,NONE,hasoc_2020_de_1370
1134461261486481408,RT @NordischbyNatur: Merkels Mutation im Zeitraffer. https://t.co/Bm7cSV3Z8c,HOF,NONE,hasoc_2020_de_3157
1130941548340961280,RT @bodoramelow: Ich kann es einfach nicht glauben! Seifenkistenrennen absagen für Kinder und Nazis marschieren lassen?  Mehr Platz für Kin…,NOT,NONE,hasoc_2020_de_1132
1133438081959440384,"RT @SPIEGEL_Wissen: Welterbe Selous-Reservat: ""1500 Quadratkilometer sollen abgeholzt werden - da passen mehrere deutsche Nationalparks rei…",NOT,NONE,hasoc_2020_de_1071
1126045453404053505,RT @joleffers: Pack die Badehose ein: Heute vor 112 Jahren eröffnete das Berliner Strandbad Wannsee (aus dem @einestages-Archiv) https://t.…,NOT,NONE,hasoc_2020_de_253
1126182087059488768,RT @AndreasAndy3131: Türkei: »Erdogan wird noch schwächer dastehen« (https://t.co/tmQKDtRvsw) https://t.co/sGKLbovuqt,NOT,NONE,hasoc_2020_de_270
1126193009039683586,"Genauso lehrt es der Islam, warum also die Aufregung. Da muss man einfach nur konseq. vorgehen. Hier bleiben darf n… https://t.co/gVMUoGkEQk",NOT,NONE,hasoc_2020_de_1429
1129820733868335104,"Oh ne, Barbara Schöneurgghhh macht den scheiß immer noch? fml",NOT,PRFN,hasoc_2020_de_573
1131674108721324032,@verblasste Merle ich sehe einfach SO EDGY aus,NOT,NONE,hasoc_2020_de_2904
1128424009647812608,RT @NHausfrauen: https://t.co/hvoKCVZLsW Sahne Arsch https://t.co/scGspzc7nm,HOF,PRFN,hasoc_2020_de_2985
1124246117942812674,"RT @wtrappmann: @HeikoMaas Als ein deutscher Journalist im venezuelanischen Knst saß, hat das den Herrn Maas nicht sehr interessiert. Es is…",NOT,NONE,hasoc_2020_de_2456
1133749400004640768,@OmarHedeya @e_bo30 @SawsanChebli Kommen Sie nicht mit dem Opfermythos. Sie waren Alliierte der Nazis.,NOT,NONE,hasoc_2020_de_1979
1131126462617137153,@tantepiep Bring mich nicht auf dumme Ideen. https://t.co/z0GN0Izw4F,NOT,NONE,hasoc_2020_de_2095
1124706631575535617,@AfD_Hamburg Boah seid ihr dumm! Scheiß Afd scheiß nazis! Verpisst euch einfach!,HOF,HATE,hasoc_2020_de_1361
1129796121667153920,Ich fühl mich so..keine Ahnung.. einfach nur scheiße. lol. x__x tabatabayi,NOT,NONE,hasoc_2020_de_2488
1129714538276904960,"RT @CapYossarian: @WELTnews Der deutsche Verfassungschutz ist ein Inlandsgeheimdienst. Was soll das?

Reicht es nicht dass er schon als Waf…",NOT,NONE,hasoc_2020_de_1747
1132679068137209856,"RT @Florian161_Punk: LifeHack gegen Nazis:

#ReconquistaInternet https://t.co/phZPTcLUp9",NOT,NONE,hasoc_2020_de_2627
1131569125275373569,@Fern_Schreiber Dumm und Glücklich.,NOT,NONE,hasoc_2020_de_660
1130735729640910849,@GebtName Dumm wenn du jetzt alles hinschmeißt und aufgibst,NOT,NONE,hasoc_2020_de_1492
1130076674484252672,"RT @ChrisVelten1: @Lebensformation Was soll das bitte für eine uns ""bereichernde Kultur"" sein, in der es zum Imponieren bei Frauen reicht,…",NOT,HATE,hasoc_2020_de_857
1127285625231749120,RT @DieserButzi: scheiß egal wie lang ich leb denn ich hab den scheiß gelebt,HOF,PRFN,hasoc_2020_de_1143
1132711804696764418,@nERDANZIEHUNG @DF_Chris Parallel zu den Letztwählern gibt es halt auch Letztgewählte.,NOT,NONE,hasoc_2020_de_1544
1132647615064158209,@tommycassells War schon echt nice! :),NOT,NONE,hasoc_2020_de_997
1124808054032207873,"RT @krippmarie: Kanzlerin #Merkel sagt Niger Hilfe im Kampf gegen Instabilität zu

Sie verteilt nach dem Gießkannenprinzip deutsche Steuerg…",NOT,NONE,hasoc_2020_de_945
1127318076528234497,"Hirn, lass locker, ich regel das schon ☝",NOT,NONE,hasoc_2020_de_3487
1124444630181916674,"Möchte mich mit 90% meines abiklasse prügeln, weil es einfach dumme huuuuuunte waren/sind",HOF,PRFN,hasoc_2020_de_3077
1132336624187129858,Ich will zurück zu IHR,NOT,NONE,hasoc_2020_de_2952
1133847701882318848,RT @Pablaer: Merkels Vollstrecker - Die Antifa,NOT,NONE,hasoc_2020_de_1802
1126860477970157569,@juviatears Zahls mir einf zurück ✌🏼😔,NOT,NONE,hasoc_2020_de_129
1123688225208446976,"RT @DFakeNews1: Würde Deutschland nicht von Idioten bewohnt, würde es nicht von Idioten regiert.",HOF,HATE,hasoc_2020_de_1671
1123507748497428481,@rauhnacht @Info_DIREKT @ArminWolf Jetzt stellst du dich noch dümmer als du eh schon bist.,NOT,OFFN,hasoc_2020_de_2910
1130883486586474497,6. ich habe eine ungesunde obsession mit miley cyrus und das halt schon seit der grundschule,NOT,NONE,hasoc_2020_de_2516
1132700471657844737,"Frau kam grade nach Hause 

,,Haste die Prognosen gesehen?Die scheiß Kinder u ihr Klima!“

Ich: das Zitat twitter i… https://t.co/ahb2QlGHhX",NOT,NONE,hasoc_2020_de_2239
1132290704942739456,"@78warschoen @kess_18_ @fckoeln Wenn Horn mal ausfällt und Kess uns den Arsch rettet, dann will ich dich sehen",NOT,NONE,hasoc_2020_de_1511
1132523451086823425,@MissSchmaguelze @who_is_Annett Gute Idee. Diese Idioten glauben ja auch jeden scheiß 😀,NOT,NONE,hasoc_2020_de_201
1132937621838159874,RT @abballern: wie kann man arsch hauen nicht mögen,NOT,PRFN,hasoc_2020_de_1090
1125092616591355904,"RT @rhythm_rhymes: Wir sitzen alle nicht in diesem Boot.

#fckafd https://t.co/hhmTzZjfo2",HOF,HATE,hasoc_2020_de_391
1132370375764058112,mdchen splitternackt deutsche schwarz porno streaming porno deutsch nackte geile weiber https://t.co/n4dPot1kft,HOF,PRFN,hasoc_2020_de_1059
1133247056599035904,"@Gripskrams @janboehm @leogfischer zum kotzen, dieser mob, der sich auch noch als ""das volk"" versteht.",NOT,NONE,hasoc_2020_de_1406
1133025538635968512,"@Meidoragon_ das ist echt so, bei dem Spaß verfliegt die Zeit einfach",NOT,NONE,hasoc_2020_de_2665
1124955789989437447,"@Echsenkrafthaus @tagesschau ""Meine beiden Omas und Opas ihre Töchter und Ehemänner und die Kinder + deren Kinder u… https://t.co/x6p4P8NkHo",NOT,NONE,hasoc_2020_de_3280
1128728159610900480,@chokemeat6am bei türken einfach gelogen,NOT,NONE,hasoc_2020_de_3105
1128775370696744961,"„Ich kann mir überhaupt nicht vorstellen, dass Angela Merkel in der Versenkung verschwindet, sie ist nicht nur eine… https://t.co/S7tU5xcJxy",NOT,NONE,hasoc_2020_de_1796
1133439935866970112,"RT @SirSchnee: Hört das niemals auf?

Bei dem Volksfest Schlossgrabenhock in #Ehrenkirchen-Kirchhofen hat es einen Messerangriff durch eine…",NOT,NONE,hasoc_2020_de_1614
1126349867587112960,@Ralf_Stegner Nach euren unzähligen Lügen glaubt euch diesbezüglich eh kein Mensch. Hört auf uns den nächsten Krieg… https://t.co/wKdTxNluiP,NOT,NONE,hasoc_2020_de_678
1125650316404449280,"@welt Die Franzosen und Tschechen machen das schon für uns, die sind weit weg, den Müll müssen wir auch nicht entso… https://t.co/nC3XxRlxtm",NOT,NONE,hasoc_2020_de_485
1132418866108424194,gratis muestras porn mia deutsche porno deutsche riesen brste zorras maduras gratis https://t.co/daiFqlMfnB,HOF,PRFN,hasoc_2020_de_3258
1132919749896298496,"RT @kamuezue: Solange Politiker meiner Generation nicht aufhören, die nächste Generation als zu dumm fürs Leben zu beleidigen, dürfen Erstw…",NOT,NONE,hasoc_2020_de_3047
1133636636133220353,Mein Bus fährt nicht ich bin am arsch :))))),NOT,NONE,hasoc_2020_de_1092
1132751101130924033,RT @LIZ_de: Nazis raus im Rathaus #Leipzig #srwle19 https://t.co/4BuFay4i53,NOT,HATE,hasoc_2020_de_913
1125379095926321158,"RT @_schnurri: Ich, wenn ich mit dem Rest der deutschen Linken rumhänge http://t.co/ZlKhzyvCWi",NOT,NONE,hasoc_2020_de_653
1125005526054707200,@aufklaerer2017 @SawsanChebli @HeikoMaas Sie ist die bundesdeutsche Geheimwaffe gegen den Allahkultus😂,NOT,NONE,hasoc_2020_de_3020
1131665745274908693,"RT @AufgewachteWelt: Spahn fordert einen europäischen Islam!
                         (ntv)

EU-Wahl‼️

#niewiederCDUCSUSPDGrüneFDPLinke",NOT,NONE,hasoc_2020_de_649
1129072369346256896,"Jetzt nehmen uns die Ausländer schon die Parkplätze weg. Vor allem die Flüchtlinge, die alle mit ihren Autos kommen… https://t.co/5X2Ji4pcS9",NOT,NONE,hasoc_2020_de_1765
1130742545401696256,RT @krippmarie: Nach dem mit übelsten Methoden herbeigeführten Staatsstreich in Österreich lassen es sich die deutschen Linken nicht nehmen…,NOT,NONE,hasoc_2020_de_2742
1127127671912173568,@aussieguylive @JosieJoBee @SunnyCAnderson @femnationwatch @samanthaluvhe Du bist einfach nur Dumm !,HOF,OFFN,hasoc_2020_de_2965
1132904453244411904,@WunderEileen @Mircow @nicihood Ich wollte mir einfach mein eigenes Bild machen 😅,NOT,NONE,hasoc_2020_de_251
1127678144964640776,@ExGruene Ohne Bleiberecht hei#t sofortige Abschiebung ist die zu dumm das zu begreifen?,HOF,OFFN,hasoc_2020_de_2227
1134205710907170816,@MRSL0NELYY Du bist einfach wunderschön 🥺,NOT,NONE,hasoc_2020_de_2875
1129663611012550656,"@Glueckskekse1 Mir dem ""sch"" haben echt alle Kleinen Probleme. Aber das hört sich immer so süß an😊",NOT,NONE,hasoc_2020_de_2715
1130742188894089217,"@HeikoMaas @alicanglobal Dänischer Politiker fordert eine Mauer zu Deutschland zur Abwehr von Flüchtlingen.
Rasmus… https://t.co/b96SSzv5LC",NOT,NONE,hasoc_2020_de_2377
1124220163610566656,Es hört nicht auf.,NOT,NONE,hasoc_2020_de_2324
1134194134619738112,@MarcFelixSerrao Glücklicherweise hat #Merkel den Libanon und Jordanien vor einer Destabilisierung durch deren über… https://t.co/czI0We66HL,NOT,NONE,hasoc_2020_de_3449
1129445272336125952,@fiomythoughts *glubscht zurück*,NOT,NONE,hasoc_2020_de_1319
1127238896453062658,gabriel gei https://t.co/ZCJJrLMOPC,NOT,NONE,hasoc_2020_de_422
1124713216641249280,RT @deutsch365: 💥💥💥 In Afrika wird der Islam wie vor 1.400 Jahren mit Gewalt verbreitet. Die weltweite Expansion des Islam ist scheinbar un…,NOT,NONE,hasoc_2020_de_679
1126143524628512770,@MarkusHammer9 @tagesschau So dumm kann nur einer schreiben der nicht weis was Krieg bedeutet!,NOT,NONE,hasoc_2020_de_865
1131588511356903425,"@the_boomerang @dieserRoman ist ein bißchen so wie mit den #Grünen in Deutschland... Jeder, der diese wählt, unters… https://t.co/2SIfuvlur5",HOF,NONE,hasoc_2020_de_1777
1128975443179315200,"Will einfach nur heulen, aber es geht nicht und das Gefühl ist eigentlich noch schlimmer als alles andere",NOT,NONE,hasoc_2020_de_1810
1127198811523297281,"RT @tagesschau: Zyklon ""Fani"": Es hätte viel schlimmer kommen können https://t.co/kAL6GzUXsu #Fani #Indien",NOT,NONE,hasoc_2020_de_1358
1126119285724798981,"RT @EmmxbelleChrist: Boah leck... scheiß auf dumme Huren, scheiß auf Nazis. @EmmxbelleChrist hat einen neuen Hass: Stimme von pubertietende…",HOF,PRFN,hasoc_2020_de_2183
1125408586107170818,@julianabolika ging tatsächlich um einen zeh aber der war nich nur gelb sondern auch so gesplittert und spröde und ekelhaft ich will kotzen,NOT,NONE,hasoc_2020_de_2231
1129044082985189376,@Blumi_87 @Patriots Arsch😜😜😜😜 https://t.co/3PAMPXSwkI,HOF,PRFN,hasoc_2020_de_2929
1133781289272782848,@RolandTichy @Menschaffe Weil die GRÜNEN SOROS gehören! Und die Journalisten ebenso von dem gepampert sind! Das ist sonnenklar!,NOT,NONE,hasoc_2020_de_1505
1123681463998799881,"Was war ich dumm, 
Was war ich stur.
Ging sie fort, die Frau fürs Leben,
O‘ was würd ich für sie geben.",NOT,NONE,hasoc_2020_de_3247
1131602113472151552,RT @SoleyLifa: @MalteKaufmann Malte guck mal..... Ihr seid schon richtige Checker..... Dummheit ist echt bei Euch Mitmachkriterium ....http…,NOT,NONE,hasoc_2020_de_3233
1129374598309601282,"RT @nicole_schoen: Sebastian Kurz „schweigt“, Sebastian Kurz „schaut zu“, blablabla, hört doch einfach auf, ihn als Außenstehenden zu betra…",NOT,NONE,hasoc_2020_de_1643
1129474670217039872,@AlteRosa7 @marcelsardo @Propapanda666 Beides halt Scheiße im Endeffekt,NOT,NONE,hasoc_2020_de_599
1131665204201304064,"RT @wortuose: Jeder hat ja so einen Song, den er das erste Mal hört (und sieht) und sich denkt: 

Boom!

Meiner ist dieser hier:

https://t…",NOT,NONE,hasoc_2020_de_2921
1133456021022806017,"Dat Murksel is in Brüssel, um ihren blassen Willi namens weber auf'n Thron zu hieven.",NOT,NONE,hasoc_2020_de_629
1123682890024353792,"@ChristianEnder @Hallaschka_HH ist aber Blödsinn,
niemand, der eine deutsche Staatsangehörigkeit erworben hat, 
mus… https://t.co/n9fEOQ0Fiu",NOT,NONE,hasoc_2020_de_1165
1125771179472629760,"RT @MensworldZone: Wenn Frauen in die Jahre kommen und einen stock im Arsch haben dann endet das so!
Als ob ein ""block"" eine strafe wäre. h…",NOT,NONE,hasoc_2020_de_2500
1131508446271070208,@PsychBSC @fanvomscf @Canstatt93 @fcunion Warum schaffen wir nich einfach das auf- und absteigen ab? 😂😂😂,NOT,NONE,hasoc_2020_de_85
1134080930358992896,"RT @baerbeli04: Ich bin für den sofortigen Kohleausstieg! Ab sofort keine Kohle mehr für  Grüne, deren Politik sich gegen das Wohl des Volk…",NOT,NONE,hasoc_2020_de_869
1125013298100035584,"RT @aufklaerer2017: Was soll man zu @sawsanchebli von der @spdberlin noch sagen ? Wenn sie Tweetet, warte einfach, bis sie sich selbst wide…",NOT,NONE,hasoc_2020_de_2466
1133081364801183744,"RT @HannahNeedsHugs: hab grade wieder gemerkt was für eine scheiß schlechte freundin ich doch bin

das ihr mit mir befreundet sein müsst tu…",NOT,PRFN,hasoc_2020_de_350
1131662981215997955,"@Fred_ahoi Nur blöd, wenn man's vor lauter Dummheit und Gier nicht erwarten kann, bis man ""ehemaliger Parteichef"" ist. 😁",NOT,NONE,hasoc_2020_de_2389
1128384117610090496,RT @cornelia_cagol: Bei aller Welcome-Euphorie vergessen Merkel &amp; Co. gänzlich die Belange der Bürger und der Staatsbediensteten. Merkel &amp;…,NOT,NONE,hasoc_2020_de_533
1134581298268385281,"RT @Gaby3101: Ich will nicht behaupten, dass ich zugenommen habe, aber wenn Sie mir am Arsch vorbeigehen, nehmen Sie Proviant für 3 Tage un…",NOT,NONE,hasoc_2020_de_420
1128362865084325888,"Ich hab so null Ideen, was ich zeichnen soll. Haut mal ein paar Ideen raus!",NOT,NONE,hasoc_2020_de_1244
1128286524557156353,"Scheisse, jetzt muss ich auch ins Europaparlament einziehen.",NOT,PRFN,hasoc_2020_de_1681
1132342013880356864,@Traijan_ @misterlemonade_ @maudado @DeutschlandVolt Kann man denn nicht einfach die Grünen wählen? Die sind immerh… https://t.co/KlqeIcpY8P,NOT,NONE,hasoc_2020_de_1044
1132751583467462662,"Ich bin echt am struggeln, ob ich mich traue meinen Arsch mal in so'n schicken Jumpsuit zu drücken qwq",NOT,NONE,hasoc_2020_de_2736
1125752632264601605,"sofort diese masken dreck von meine gesicht. auch raus aus meinen gesäß, bauch. die NSA soll die schlangen weg, sof… https://t.co/Q23SXXY3rI",NOT,NONE,hasoc_2020_de_2791
1131896033536106498,@Floooryy @xDeturns @MyraHawo Sag das mal zu einem Kanack ins Gesicht du Hurensohn,HOF,PRFN,hasoc_2020_de_2840
1127923377530912768,@mac_and_i @heiseonline die haben halt wie Samsung gemerkt das genug Idioten deren Phones auch alle 12 Monate kaufe… https://t.co/gKx1SQwdKn,NOT,NONE,hasoc_2020_de_84
1134155530241478656,#Grüne haben es in #Kolumbien nicht einfach - https://t.co/dEXg3LPE8k,NOT,NONE,hasoc_2020_de_3459
1128363775256559616,Jetzt europäische Nazis im #ZDF. #Europawahl2019,NOT,NONE,hasoc_2020_de_9
1132714782656782341,"Die Idioten Verbrecher und Wahnsinnigen im NRW-Landtag haben diesem Gesetz zugestimmt.
https://t.co/8tfy8jcSdG
https://t.co/vRPDSOkvNz",NOT,NONE,hasoc_2020_de_2695
1124735085729730565,"@ichbinschoener @echo_pbreyer @szagunn Für Freigabe von Drogen sind die Grünen auch schon lange nicht mehr, stimmt's? ;-)",NOT,NONE,hasoc_2020_de_964
1131505904527003649,Merkel wäre das nicht passiert #AmthorVideo,NOT,NONE,hasoc_2020_de_833
1127274434824417280,@Yuma_lein Wird unter einem grünen Justizsenator und einer grünen Bezirksbürgermeisterin schwierig 😉,NOT,NONE,hasoc_2020_de_2697
1123526799009427456,Deutsche Behörden halten Bagdadi-Video für echt https://t.co/k7f6NfuPBB,NOT,NONE,hasoc_2020_de_3301
1128017535440498690,@GehDuschen69 Boy schaff ich auch nicht bleib mit der lieben Anna sitzen,NOT,NONE,hasoc_2020_de_1827
1126134779487838209,"RT @spitze19: @namifay @Nooirine Was soll diese Scheiß..???
Arschloche Deutschen Leuten.
Kartoffelfresser.
Kommt doch mal nach Thailand, da…",HOF,HATE,hasoc_2020_de_3483
1134102010960252928,"RT @CaZuRaa11: So ein Hurensohn, ohne Witz. https://t.co/hZJIdRkPrm",HOF,PRFN,hasoc_2020_de_2626
1131984785017102339,"@Gegen_die_AfD richtig no Nazis, also keine Parteien, die hochprozentig Nazis in Amt und Würden hatten
https://t.co/OxQ36LhiXR",NOT,NONE,hasoc_2020_de_1322
1133705594685272064,was soll ich jetzt machen um geld zu verdienen? in nem klamotten laden arbeiten?? bedienen gehen?? meinen arsch verkaufen??,NOT,NONE,hasoc_2020_de_2477
1130212540577980416,RT @Hadmut: Blog: Merkels 2002-zu-2015-Wende https://t.co/AJ29pIJsAW,NOT,NONE,hasoc_2020_de_312
